Merk;Mediumtype;Creatives;Campaign Code;Spend;Objective;Valence;Bekende Personen;Humor;DBA - Slogan;DBA - Karakter;DBA - Style Keuze;DBA - Kleur van logo;DBA - Soundlogo;Music Type;Mystery Ad;Voice-over;Logo Start;Logo End;Logo Visible;Dier;Personen;Logo Locatie;Kijkrichting;Doelgroep;MVO;Imago;CoT resultaten, exclusief ceps;CEP_01;CEP_02;CEP_03;CEP_04;CEP_05;CEP_06;CEP_07;CEP_08;CEP_09;CEP_10;CEP_11;CoT ceps keuze met verantwoording
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/333355477?0000000000005CNEQHTlNMVSxfB1hZWVR2UgUNWF1WeQdSVA1cAX1eUV5bDV0uAARORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;333355477;13 387;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (gematigd);FALSE;Afwezig;FALSE;Afwezig;TRUE;TRUE;Continu;FALSE;FALSE;Rechtsboven;Afwezig;Millennials;Afwezig;Toegankelijk;Objectief: Sales, want de advertentie draait volledig om de 'Magic Summer Deal' en een 'gratis JBL speaker' om directe verkoop van abonnementen te stimuleren. Valence: Functioneel, de focus ligt op het praktische voordeel van een gratis product met een hoge waarde. Bekende Personen: False, er zijn geen bekende personen te zien. Humor: False, de advertentie is puur promotioneel. DBA - Slogan: False, er wordt geen vaste merkslogan gebruikt. DBA - Karakter: False, er is geen mascotte. DBA - Style Keuze: True, de gebruikte kleuren (paars), lettertype en layout zijn consistent met de huisstijl van Youfone. DBA - Kleur van logo: Aanwezig (gematigd), de merk-specifieke paarse kleur is duidelijk aanwezig in de aanbiedingsbanner en de eindkaart, maar domineert niet de gehele advertentie. DBA - Soundlogo/Music/Voice-over: Allemaal afwezig, de video bevat geen geluid. Mystery Ad: False, het Youfone-logo is vanaf het begin zichtbaar, dus het merk is direct herkenbaar. Logo Start/End/Visible: Het logo is vanaf de start tot het eind continu zichtbaar, eerst rechtsboven en dan centraal. Dier/Personen: False, er worden geen dieren of mensen getoond. Logo Locatie: Rechtsboven, dit is de positie gedurende het grootste deel van de video. Kijkrichting: Afwezig, er zijn geen personen. Doelgroep / Generatie: Millennials, de combinatie van een tech-gadget (JBL speaker) als cadeau bij een internet/tv/sim-only pakket sluit goed aan bij de wensen en levensfase van deze generatie. MVO: Afwezig, geen maatschappelijke thema's. Imago / Merkpersoonlijkheid: Toegankelijk, de nadruk op 'deals' en een 'gratis' product positioneert het merk als prijsbewust en gericht op het bieden van waarde.;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;CEP_01 (Prijs): False, er worden geen specifieke lage tarieven of prijsvoordelen van het abonnement zelf genoemd, de focus ligt op een cadeau. CEP_02 (Aanbieding): True, dit is de kern van de advertentie. Woorden als 'Magic Summer Deal', 'cadeau' en 'gratis JBL speaker' wijzen hier direct op. CEP_03 (Snelheid): True, de term 'Glasvezel' wordt prominent benoemd, wat direct geassocieerd wordt met hoge internetsnelheid. CEP_04 (Netwerkdekking): False, er wordt niets gezegd over de dekking of het bereik van het netwerk. CEP_05 (Bundel/Combi-voordeel): True, de aanbieding geldt voor een bundel van 'Glasvezel & TV', en Sim Only wordt ook genoemd, wat duidt op het combineren van diensten. CEP_06 (Unlimited data): False, wordt niet genoemd. CEP_07 (Bundelgrootte/flexibiliteit): False, er wordt geen keuze of flexibiliteit in bundels aangeboden. CEP_08 (Netwerkkwaliteit/betrouwbaarheid): False, er worden geen claims gemaakt over de stabiliteit of betrouwbaarheid. CEP_09 (Aanbod TV/Streaming): False, 'TV' wordt als dienst genoemd, maar de breedte of variatie van het aanbod (aantal zenders, series) wordt niet benadrukt. CEP_10 (Klantenservice): False, wordt niet genoemd. CEP_11 (Duurzaamheid): False, wordt niet genoemd.
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/333367107?0000000000005CNEQHTlNMUiwDVlkLWFcpBQJeUFdWKwJXCQ8PXX1XAw5bClB8V1NORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;333367107;13 368;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (dominant);FALSE;Afwezig;FALSE;Afwezig;TRUE;TRUE;Continu;FALSE;FALSE;Rechtsboven;Afwezig;Algemeen;Afwezig;Toegankelijk;Objectief: De advertentie is gericht op Sales omdat er een concrete aanbieding wordt gedaan ('Kies je cadeau', '50% korting' of een JBL speaker) die klanten moet aanzetten tot het afsluiten van een abonnement. Valence: De benadering is Functioneel. De focus ligt volledig op de concrete, praktische voordelen van de deal: het product 'Glasvezel Internet', de korting en het cadeau. Er wordt geen emotie opgewekt. DBA's: De advertentie gebruikt de kenmerkende paarse merkkleur dominant en de algehele stijl is herkenbaar voor Youfone. Het logo is de gehele duur zichtbaar (continu), rechtsboven en op het eindscherm centraal. Er is geen sprake van een slogan, karakter of soundlogo. Overig: Dit is een korte, geanimeerde advertentie zonder personen, dieren, muziek of voice-over. Het is geen mystery ad, want het merk Youfone is vanaf de eerste seconde duidelijk herkenbaar. De doelgroep is algemeen, aangezien de aanbieding voor internet voor een brede groep consumenten aantrekkelijk is. Het imago is 'Toegankelijk' door de focus op een goede deal.;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;De analyse van de Category Entry Points (CEPs) leidt tot de volgende conclusies: CEP_02 (Aanbieding) is duidelijk aanwezig, aangezien de kern van de advertentie de keuze is tussen twee acties: '8 maanden 50% korting' of een 'JBL Xtreme 4 cadeau'. De woorden 'korting' en 'cadeau' worden expliciet gebruikt. CEP_03 (Snelheid) is ook aanwezig, omdat de advertentie prominent de term 'Glasvezel Internet' toont. Glasvezel is een technologie die direct geassocieerd wordt met hoge internetsnelheid, wat een belangrijke eigenschap van het product is. De overige CEPs zijn niet van toepassing. Er wordt geen nadruk gelegd op een algemeen lage prijs (CEP_01), netwerkdekking (CEP_04), combi-voordelen (CEP_05) of andere aspecten uit de lijst.
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/333355597?0000000000005CNEQHTlNMVH0HUggLDQF6AwMJCAhQK1JQWFpfXCtSBAhbDFB-A1ZORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;333355597;13 358;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (gematigd);FALSE;Afwezig;FALSE;Afwezig;TRUE;TRUE;Af en toe;FALSE;FALSE;Rechtsboven;Afwezig;Algemeen;Afwezig;Toegankelijk;De advertentie is gericht op directe verkoop (Sales) door een concrete, functionele aanbieding te doen: een gratis JBL speaker of korting bij een glasvezelabonnement. Dit positioneert het merk als toegankelijk. De visuele stijl, met de paarse merkkleur en het logo dat zowel aan het begin als einde zichtbaar is, sluit aan bij de huisstijl van Youfone (DBA - Style Keuze: True). Er wordt geen gebruik gemaakt van bekende personen, humor, een slogan of een soundlogo. De advertentie is een korte visuele uiting zonder personen, dieren, muziek of voice-over, waardoor de focus volledig op de aanbieding ligt. Het merk is vanaf het begin duidelijk, dus het is geen mystery ad. De doelgroep is algemeen, aangezien een goede internetdeal met een cadeau een brede groep consumenten aanspreekt.;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"De analyse van de advertentie toont aan dat de communicatie zich concentreert op twee hoofdelementen. CEP_02 (Aanbieding) is duidelijk aanwezig; de advertentie draait volledig om de 'Magic Summer Deal', waarbij een 'cadeau' (JBL speaker t.w.v. â‚¬349,99) of 'minimaal 8 maanden 50% korting' wordt aangeboden. Dit is de primaire call-to-action. Daarnaast is CEP_03 (Snelheid) van toepassing, omdat het product 'Glasvezel Internet' is. Glasvezel wordt direct geassocieerd met en verkocht op basis van hoge internetsnelheid. Andere CEP's zoals prijs, dekking, bundelvoordeel of service worden niet expliciet benoemd in deze specifieke uiting."
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/315188297?0000000000005CNEQHTlNMASxXUQkPDQZ3UlZbUQwAeVMHXQ1YV30EVlhYC1Z6UFBORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;315188297;17 761;Sales;Functioneel;FALSE;FALSE;TRUE;FALSE;TRUE;Aanwezig (dominant);FALSE;Afwezig;FALSE;Afwezig;TRUE;TRUE;Af en toe;FALSE;FALSE;Rechtsboven;Afwezig;Algemeen;Afwezig;Toegankelijk;"De advertentie is een korte, statische video die een product promoot. Objectief=Sales, want het doel is directe verkoop met een prijsaanbod ('vanaf 15,-'). Valence=Functioneel, de focus ligt op praktische voordelen: prijs, 'Internet Only', en de actie 'GRATIS AANSLUITEN'. Er zijn geen bekende personen, humor, dieren of personen. De DBA's zijn duidelijk aanwezig: de slogan 'wÃ©l de magic, niet de munten' wordt gebruikt, en de huisstijl (paarse kleur, logo) is dominant en consistent. Er is geen geluid, dus geen soundlogo of muziek. Het is geen mystery ad; het logo is direct in beeld. Het logo is aan het begin en einde te zien, en tussendoor rechtsboven, dus 'Af en toe' zichtbaar en 'Rechtsboven' als meest voorkomende locatie. De doelgroep is 'Algemeen' door de focus op een lage prijs. Het imago is 'Toegankelijk' vanwege het 'voordelige' aanbod.";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"De analyse van de Category Entry Points (CEPs) is als volgt: CEP_01 (Prijs) is aanwezig, wat duidelijk wordt door de tekst 'vanaf 15,- p/mnd' en de omschrijving 'Voordelig' in de begeleidende tekst. CEP_02 (Aanbieding) is aanwezig door de expliciete vermelding 'GRATIS AANSLUITEN'. CEP_03 (Snelheid) wordt geÃ¯mpliceerd door de vermelding van 'Glasvezel Internet' in de tekst onder de advertentie, een technologie die geassocieerd wordt met hoge snelheid. CEP_08 (Netwerkkwaliteit/betrouwbaarheid) is aanwezig door de vermelding 'op het KPN-netwerk', wat in de markt bekend staat als een kwalitatief en betrouwbaar netwerk; dit is een claim op kwaliteit door associatie. De overige CEPs zoals Netwerkdekking, Bundelvoordeel, Unlimited data, Flexibiliteit, TV-aanbod, Klantenservice en Duurzaamheid worden niet genoemd in de advertentie."
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/332719997?0000000000005CNEQHTlNMXH4FVFxRX1F5VVVbDA1dflZUD15aBH5VAF8LCgcuBANORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;332719997;12 017;Sales;Functioneel;FALSE;FALSE;TRUE;FALSE;TRUE;Aanwezig (dominant);FALSE;Afwezig;FALSE;Afwezig;TRUE;TRUE;Continu;FALSE;FALSE;Rechtsboven;Afwezig;Millennials;Afwezig;Toegankelijk;"Objectief is 'Sales' omdat de advertentie een specifiek product (Sim Only) met prijs (â‚¬5) promoot om directe verkoop te stimuleren. De Valence is 'Functioneel' door de focus op concrete voordelen: 30GB, onbeperkt bellen, lage prijs, en een hoge testscore. Er worden geen bekende personen of humor gebruikt. De slogan 'wÃ©l de magic, niet de munt' wordt gebruikt in de begeleidende tekst. Er is geen mascotte. De stijl is consistent met de paarse merkkleur en typografie, die dominant aanwezig is. De advertentie is stil (geen muziek, soundlogo of voice-over). Het is geen 'Mystery Ad'; het logo is vanaf het begin en continu zichtbaar, ook aan het einde. Er zijn geen personen of dieren. Het logo staat het grootste deel van de tijd rechtsboven. De doelgroep is 'Millennials' vanwege de focus op een goedkope Sim Only deal. Er is geen MVO-thema. Het imago is 'Toegankelijk' door de nadruk op de lage prijs.";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;CEP_01 (Prijs) is geselecteerd omdat de prijs '5,- p/mnd' en de term 'Goedkope' in de begeleidende tekst prominent worden weergegeven. CEP_02 (Aanbieding) is van toepassing vanwege de tekst 'GRATIS AANSLUITEN' en het feit dat de prijs van â‚¬5 een actie is voor de eerste 12 maanden. CEP_03 (Snelheid) wordt geactiveerd door de expliciete vermelding van '5G-netwerk' in de tekst onder de video. CEP_08 (Netwerkkwaliteit/betrouwbaarheid) is gekozen omdat de advertentie een hoog 'TESTOORDEEL' (8,3) van de Consumentenbond toont en verwijst naar het 'best geteste ... netwerk van KPN', wat directe claims zijn over kwaliteit en betrouwbaarheid. De overige CEP's zijn niet geselecteerd omdat de bijbehorende thema's (zoals netwerkdekking, combi-voordeel, unlimited data, flexibiliteit, klantenservice of duurzaamheid) niet expliciet worden genoemd of getoond in de advertentie.
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/326954837?0000000000005CNEQHTlNMUncDAg1QXwMrB1EPCl9TK1IACAgIUSsAA1pfWlB6UAVORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;326954837;11 764;Sales;Functioneel;FALSE;FALSE;TRUE;FALSE;TRUE;Aanwezig (dominant);FALSE;Afwezig;FALSE;Afwezig;TRUE;TRUE;Continu;FALSE;FALSE;Centraal;Afwezig;Algemeen;Afwezig;Toegankelijk;Objectief: De advertentie promoot een specifieke deal ('Sim Only 5 GB voor 3,50 p/mnd') met als doel directe verkoop, dus Sales. Valence: De focus ligt puur op functionele aspecten zoals prijs, datahoeveelheid en een testresultaat, dus Functioneel. Bekende Personen & Humor: Niet aanwezig. DBA - Slogan: De slogan 'wÃ©l de magic, niet de munt' staat in de begeleidende tekst. DBA - Karakter: Geen mascotte aanwezig. DBA - Style Keuze: De paarse huiskleur en het logo worden consistent gebruikt. DBA - Kleur van logo: De paarse merkkleur domineert de hele advertentie. Soundlogo, Music Type & Voice-over: De advertentie heeft geen geluid. Mystery Ad: Het merk is vanaf de eerste seconde duidelijk (logo zichtbaar), dus het is geen mystery ad. Logo Start, End & Visible: Het logo is aan het begin, einde en continu gedurende de video te zien. Dier & Personen: Niet aanwezig. Logo Locatie: Het logo staat centraal in beeld. Kijkrichting: Geen personen aanwezig. Doelgroep: De combinatie van een lage prijs en een kwaliteitsargument spreekt een brede, algemene doelgroep aan. MVO: Geen maatschappelijke thema's aanwezig. Imago: De focus op de lage prijs positioneert het merk als Toegankelijk.;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;CEP_01 (Prijs) is aanwezig: De prijs van '3,50 p/mnd' en de tekst 'Goedkope Sim Only-abonnementen' zijn de kern van de boodschap. CEP_02 (Aanbieding) is aanwezig: De prijs is een actieprijs ('Na 12 maanden â‚¬7,- p/mnd') en er wordt 'GRATIS AANSLUITEN' geadverteerd. CEP_03 (Snelheid) is aanwezig: De advertentie vermeldt expliciet 'het best geteste 5G-netwerk van KPN', wat direct verwijst naar snelheid en technologie. CEP_08 (Netwerkkwaliteit/betrouwbaarheid) is aanwezig: De claim 'best geteste' en het tonen van een hoog testoordeel (8,3) van de Consumentenbond zijn duidelijke indicatoren voor netwerkkwaliteit en betrouwbaarheid. De overige CEP's zijn niet van toepassing omdat de advertentie geen melding maakt van netwerkdekking, combi-voordeel, unlimited data, bundelkeuze, TV-aanbod, klantenservice of duurzaamheid.
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/307638877?0000000000005CNEQHTlNMBC5RBF9cXgd5VlFfUVtWLANVX1wMBCteX1gMCFJ6UFNORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;307638877;11 538;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (dominant);FALSE;Instrumentaal;FALSE;Afwezig;TRUE;TRUE;Continu;FALSE;FALSE;Rechtsboven;Afwezig;Generatie Z;Afwezig;Toegankelijk;De advertentie is een korte, geanimeerde post die een specifieke deal promoot, wat het objectief 'Sales' maakt. De focus ligt op concrete, praktische informatie zoals prijs (â‚¬3,50), data (5GB), en een testscore (8,3), wat de valence 'Functioneel' maakt. De huisstijl van Youfone is duidelijk herkenbaar door het logo en het dominante gebruik van de paarse merkkleur, dus 'Style Keuze' is true en 'Kleur van logo' is 'Aanwezig (dominant)'. Het logo is van begin tot eind zichtbaar. Er worden geen personen, dieren, bekende figuren, humor of een slogan gebruikt. De muziek is instrumentaal en er is geen voice-over. Het merk is direct herkenbaar, dus het is geen mystery ad. De lage prijs en het sim-only aanbod, gepresenteerd in een social media format, wijzen op 'Generatie Z' als doelgroep en het imago 'Toegankelijk'. Er is geen MVO-thema.;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;De analyse van de Category Entry Points (CEPs) is als volgt: CEP_01 (Prijs) is aanwezig omdat de prijs '3,50 /mnd' een centraal en prominent onderdeel van de boodschap is. CEP_02 (Aanbieding) is ook aanwezig, wat blijkt uit de tekst 'gratis aansluiten' en de voorwaarden die aangeven dat de lage prijs een tijdelijke actie is. CEP_08 (Netwerkkwaliteit/betrouwbaarheid) wordt geactiveerd door het tonen van het hoge 'Testoordeel 8,3' van de Consumentenbond, wat een directe claim op kwaliteit is. De overige CEPs zijn niet aanwezig. Er wordt geen claim gemaakt over snelheid (5G), dekking, combi-voordeel, unlimited data, flexibiliteit van de bundel, TV/streaming, klantenservice of duurzaamheid.
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/255324777?0000000000005CNEQHTlNMVCtWVA5ZWQR3AlZbXw9Ve1JTWg9YUnoDUF4NV1F6VQVORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;255324777;11 469;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (dominant);FALSE;Afwezig;FALSE;Afwezig;TRUE;FALSE;Af en toe;FALSE;FALSE;Rechtsboven;Afwezig;Millennials;Afwezig;Toegankelijk;De advertentie is een statische afbeelding met als duidelijk doel 'Sales', wat blijkt uit de directe aanprijzing van het 'Internet Only' product met prijs en een call-to-action. De benadering is 'Functioneel', met de focus op de lage prijs en de 'Gratis aansluiten' actie. Er zijn geen personen, dieren, humor of bekende personen aanwezig. De huisstijl van Youfone is consistent doorgevoerd ('Style Keuze' is True) met de paarse merkkleur als dominante achtergrond. Omdat het een statische afbeelding is, zijn elementen als soundlogo, muziek en voice-over 'Afwezig'. Het is geen 'Mystery Ad' want het logo is direct zichtbaar. Het logo staat rechtsboven in de afbeelding ('Logo Locatie') en is dus aan de 'start' zichtbaar. De doelgroep is waarschijnlijk 'Millennials' vanwege de focus op een goedkoop 'internet only' abonnement. Het gecommuniceerde imago is 'Toegankelijk' door de nadruk op de lage prijs.;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;De analyse van de Category Entry Points (CEPs) toont een sterke focus op prijs en aanbieding. CEP_01 (Prijs) is overduidelijk aanwezig door de grote weergave van 'vanaf 15,00 p/mnd'. CEP_02 (Aanbieding) wordt geactiveerd door de tekst 'Gratis aansluiten' en de toelichting 'profiteer tijdelijk van geen aansluitkosten'. Dit zijn de enige twee CEPs die in de advertentie worden benadrukt. Er wordt geen informatie gegeven over internetsnelheid (CEP_03), netwerkdekking (CEP_04), combi-voordeel (CEP_05), unlimited data (CEP_06), flexibiliteit (CEP_07), netwerkkwaliteit (CEP_08), TV-aanbod (CEP_09), klantenservice (CEP_10) of duurzaamheid (CEP_11).
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/315015867?0000000000005CNEQHTlNMByxXUlkMCwN7A1ZdDFxVfABfWlhcBylWVAoNXlR8A19ORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;315015867;12 432;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (dominant);FALSE;Instrumentaal;FALSE;Afwezig;TRUE;TRUE;Continu;FALSE;FALSE;Centraal;Afwezig;Algemeen;Afwezig;Toegankelijk;De advertentie heeft een duidelijk 'Sales' objectief, gericht op de directe verkoop van 'Glasvezel Internet'. De benadering is 'Functioneel', met een focus op de lage prijs ('vanaf 19,25') en 'GRATIS AANSLUITEN'. Er worden geen bekende personen, humor of een merkkarakter gebruikt. De branding is consistent ('Style Keuze': True) door het dominante gebruik van de paarse merkkleur en het continu tonen van het logo, dat zowel aan het begin als einde prominent in beeld is. Het is geen 'Mystery Ad' omdat het merk Youfone direct wordt getoond. De advertentie bevat instrumentale muziek maar geen voice-over. Omdat er geen personen in voorkomen, is er geen sprake van een specifieke kijkrichting. De focus op een lage prijs voor een basisdienst als internet maakt de doelgroep 'Algemeen'. Het imago dat wordt uitgestraald is 'Toegankelijk' vanwege de nadruk op de lage prijs.;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"CEP_01 (Prijs) is aanwezig omdat de lage prijs 'vanaf 19,25 p/mnd' een centraal element in de advertentie is. CEP_02 (Aanbieding) is aanwezig door de expliciete vermelding van 'GRATIS AANSLUITEN' en het feit dat de getoonde prijs een actietarief is voor de eerste 8 maanden. CEP_03 (Snelheid) is aanwezig omdat de term 'Glasvezel Internet' wordt gebruikt, wat direct verwijst naar een technologie die bekend staat om zijn hoge snelheid. Overige CEPs zijn afwezig; de advertentie is zeer kort en gefocust en benoemt geen andere onderwerpen zoals netwerkdekking, combi-voordeel, klantenservice of duurzaamheid."
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/319976247?0000000000005CNEQHTlNMVn9RXg5YD1F_XwIKXF5Tel8AWwwLBi5RBFkPDVN_XgRORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;319976247;16 345;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (dominant);FALSE;Instrumentaal;TRUE;Afwezig;TRUE;TRUE;Continu;FALSE;FALSE;Rechtsboven;Afwezig;Algemeen;Afwezig;Toegankelijk;De advertentie is gericht op directe verkoop (Sales) door een functionele aanbieding te presenteren: combineer diensten en krijg extra data plus cashback. Het is een korte animatievideo zonder personen, dieren of humor. De visuele stijl is consistent met de merkidentiteit van Youfone, waarbij de paarse merkkleur dominant is en het logo continu zichtbaar is (eerst rechtsboven, daarna centraal). Er wordt geen gebruik gemaakt van een slogan, karakter of soundlogo. De advertentie is direct herkenbaar als Youfone (geen mystery ad) en maakt gebruik van instrumentale muziek zonder voice-over. De boodschap is gericht op een brede doelgroep die op zoek is naar een goede deal, wat het imago als toegankelijk versterkt. Er zijn geen MVO-thema's aanwezig.;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"De selectie van CEP's is gebaseerd op de expliciete tekst in de advertentie. CEP_01 (Prijs) is aanwezig vanwege de prominente vermelding van 'â‚¬100 cashback', wat een directe prijsgerelateerde prikkel is. CEP_02 (Aanbieding) is de kern van de commercial, met de call-to-action 'Combineer... en krijg...' en de specifieke voordelen 'tot 10 GB extra data p/mnd' en 'â‚¬100 cashback'. CEP_05 (Bundel/Combi-voordeel) is ook centraal, aangezien de hele advertentie draait om het combineren van 'Sim Only' met 'Glasvezel & TV'. Andere CEP's zoals Snelheid (ondanks 'Glasvezel'), Netwerkdekking, of Aanbod TV zijn niet geselecteerd omdat de advertentie deze aspecten niet benadrukt; ze worden alleen genoemd als onderdeel van het te combineren product."
YOUFONE;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/319976237?0000000000005CNEQHTlNMU3oHX15RWwZ6BFZdDQtSdl5eVFpfUi0DB11ZClYrUQJORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;319976237;16 882;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (dominant);FALSE;Instrumentaal;FALSE;Afwezig;TRUE;TRUE;Continu;FALSE;FALSE;Rechtsboven;Afwezig;Algemeen;Afwezig;Toegankelijk;De advertentie heeft een duidelijk 'Sales' objectief, gericht op het verkopen van een combi-deal. De benadering is 'Functioneel' en toont de concrete voordelen (extra data, cashback). Er worden geen bekende personen, humor, dieren of een slogan gebruikt. De stijl is een animatie die consistent is met de 'DBA - Style Keuze' van Youfone, waarbij de paarse merkkleur 'dominant aanwezig' is. Het logo is de gehele video zichtbaar ('Continu'), start en eindigt ermee en is meestal 'Rechtsboven' gepositioneerd. Er is geen voice-over, wel instrumentale muziek. Het merk is direct herkenbaar, dus geen 'Mystery Ad'. De doelgroep is 'Algemeen', aangezien de deal aantrekkelijk is voor een brede, prijsbewuste groep. De merkpersoonlijkheid die wordt uitgestraald is 'Toegankelijk' vanwege de focus op een voordelige deal. Er is geen MVO-thema.;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;De CEP's zijn geselecteerd op basis van de expliciete boodschap in de video. CEP_05 (Bundel/Combi-voordeel) is de kern, met de oproep 'Combineer Sim Only en Glasvezel Internet'. Dit leidt tot CEP_02 (Aanbieding) door het belonen van deze combinatie met '10 GB extra data' en 'â‚¬100 cashback'. De cashback rechtvaardigt CEP_01 (Prijs) omdat het een directe financiÃ«le besparing benadrukt. CEP_03 (Snelheid) wordt geactiveerd door de vermelding van 'Glasvezel Internet'. CEP_07 (Bundelgrootte/flexibiliteit) is aanwezig omdat de 'tot 10 GB' en de kleine lettertjes ('Extra data is afhankelijk van de gekozen databundel') duiden op keuzemogelijkheden. Tot slot wordt CEP_09 (Aanbod TV/Streaming) getriggerd door de expliciete vermelding van 'TV' op het eindscherm. De overige CEP's worden niet expliciet benoemd of getoond.
